"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOMINAIS_CONVR_LEG";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91022";"VALE DE SÃO DOMINGOS";"25";"5";"Senador";"Coligação";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683078";"A FORÇA DO BEM";"AGIR / DC";"N";"0";"0";"0";"2";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90590";"CHAPADA DOS GUIMARÃES";"34";"3";"Governador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681594";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"147";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89990";"PONTES E LACERDA";"25";"5";"Senador";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682249";"PARTIDO ISOLADO";"PTB";"N";"0";"0";"0";"5645";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90344";"PLANALTO DA SERRA";"34";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683074";"Coligação Mato Grosso Avançando,  Sua Vida Melhorando";"(PSDB/CIDADANIA) / UNIÃO / REPUBLICANOS / PL / MDB / PODE / PSB / PROS";"N";"0";"0";"0";"1670";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";"55";"5";"Senador";"Coligação";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683078";"A FORÇA DO BEM";"AGIR / DC";"N";"0";"0";"0";"664";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98833";"PARANAÍTA";"24";"3";"Governador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681594";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"13";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90581";"JURUENA";"48";"5";"Senador";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682249";"PARTIDO ISOLADO";"PTB";"N";"0";"0";"0";"1345";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";"51";"6";"Deputado Federal";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"110001683502";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"125";"0";"125";"720";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90069";"QUERÊNCIA";"53";"5";"Senador";"Coligação";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683078";"A FORÇA DO BEM";"AGIR / DC";"N";"0";"0";"0";"59";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90603";"LUCAS DO RIO VERDE";"21";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682628";"PARTIDO ISOLADO";"PP";"N";"59";"0";"59";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91219";"NOSSA SENHORA DO LIVRAMENTO";"20";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"110001681262";"PARTIDO ISOLADO";"PSB";"N";"48";"0";"48";"2584";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90360";"NOVA MONTE VERDE";"50";"7";"Deputado Estadual";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683063";"PARTIDO ISOLADO";"PSD";"N";"5";"0";"5";"769";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90468";"BRASNORTE";"56";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683077";"PARTIDO ISOLADO";"PSD";"N";"13";"0";"13";"582";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90620";"MATUPÁ";"33";"6";"Deputado Federal";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683083";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"99074";"INDIAVAÍ";"41";"6";"Deputado Federal";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682087";"PARTIDO ISOLADO";"PTB";"N";"0";"0";"0";"40";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89877";"ALTA FLORESTA";"24";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682250";"PARTIDO ISOLADO";"PP";"N";"206";"0";"206";"242";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91677";"VÁRZEA GRANDE";"49";"6";"Deputado Federal";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681401";"FEDERAÇÃO";"REDE / PSOL";"N";"54";"0";"54";"1692";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98914";"RESERVA DO CABAÇAL";"41";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683323";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90565";"JANGADA";"3";"6";"Deputado Federal";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682326";"PARTIDO ISOLADO";"MDB";"N";"18";"0";"18";"1985";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98833";"PARANAÍTA";"24";"7";"Deputado Estadual";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001685327";"FEDERAÇÃO";"PT / PV / PC do B";"N";"42";"0";"42";"705";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91618";"TESOURO";"2";"7";"Deputado Estadual";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682226";"PARTIDO ISOLADO";"PL";"N";"38";"0";"38";"69";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90263";"APIACÁS";"50";"6";"Deputado Federal";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001684022";"FEDERAÇÃO";"PT / PV / PC do B";"N";"25";"0";"25";"269";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90077";"ALTO GARÇAS";"45";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681401";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89915";"JAURU";"41";"5";"Senador";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"110001680859";"PARTIDO ISOLADO";"PATRIOTA";"N";"0";"0";"0";"231";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91774";"MIRASSOL D OESTE";"18";"6";"Deputado Federal";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683083";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90913";"ITIQUIRA";"10";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001684022";"FEDERAÇÃO";"PT / PV / PC do B";"N";"5";"0";"5";"26";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91103";"ITANHANGÁ";"21";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"110001685319";"PARTIDO ISOLADO";"PDT";"N";"7";"0";"7";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";"1";"6";"Deputado Federal";"Partido isolado";"30";"NOVO";"Partido Novo";"-1";"#NULO#";"#NULO#";"#NULO#";"110001680799";"PARTIDO ISOLADO";"NOVO";"N";"77";"0";"77";"339";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89877";"ALTA FLORESTA";"24";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001685327";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98337";"DENISE";"13";"6";"Deputado Federal";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"110001685323";"PARTIDO ISOLADO";"PDT";"N";"16";"0";"16";"2";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90565";"JANGADA";"3";"6";"Deputado Federal";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"110001680860";"PARTIDO ISOLADO";"PATRIOTA";"N";"4";"0";"4";"17";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90840";"UNIÃO DO SUL";"32";"6";"Deputado Federal";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"110001681121";"PARTIDO ISOLADO";"PSB";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91197";"NORTELÂNDIA";"17";"6";"Deputado Federal";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"110001681639";"PARTIDO ISOLADO";"PL";"N";"12";"0";"12";"419";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90425";"COTRIGUAÇU";"48";"5";"Senador";"Coligação";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"110001684084";"Coligação Mato Grosso Avançando, Sua Vida Melhorando";"(PSDB/CIDADANIA) / UNIÃO / REPUBLICANOS / PROS / PL / PODE / MDB / PSB";"N";"0";"0";"0";"2884";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91898";"JUSCIMEIRA";"14";"5";"Senador";"Coligação";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"110001684084";"Coligação Mato Grosso Avançando, Sua Vida Melhorando";"(PSDB/CIDADANIA) / UNIÃO / REPUBLICANOS / PROS / PL / PODE / MDB / PSB";"N";"0";"0";"0";"2401";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90018";"ACORIZAL";"1";"5";"Senador";"Coligação";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683078";"A FORÇA DO BEM";"AGIR / DC";"N";"0";"0";"0";"14";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90123";"NOVA MARINGÁ";"29";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001685327";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"5";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89960";"RONDOLÂNDIA";"61";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681403";"FEDERAÇÃO";"REDE / PSOL";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90344";"PLANALTO DA SERRA";"34";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681403";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90271";"ARIPUANÃ";"11";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001684022";"FEDERAÇÃO";"PT / PV / PC do B";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91332";"PONTE BRANCA";"8";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681401";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91049";"SANTA RITA DO TRIVELATO";"5";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683077";"PARTIDO ISOLADO";"PSD";"N";"0";"0";"0";"15";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90603";"LUCAS DO RIO VERDE";"21";"6";"Deputado Federal";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"110001683502";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"55";"0";"55";"3077";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91855";"TANGARÁ DA SERRA";"19";"6";"Deputado Federal";"Partido isolado";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"110001681136";"PARTIDO ISOLADO";"PODE";"N";"27";"0";"27";"135";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91022";"VALE DE SÃO DOMINGOS";"25";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"110001685319";"PARTIDO ISOLADO";"PDT";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90441";"RIBEIRÃOZINHO";"9";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681400";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"17";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89818";"NOVA BRASILÂNDIA";"34";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"110001681134";"PARTIDO ISOLADO";"PROS";"N";"8";"0";"8";"508";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90603";"LUCAS DO RIO VERDE";"21";"6";"Deputado Federal";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001684022";"FEDERAÇÃO";"PT / PV / PC do B";"N";"201";"0";"201";"2263";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90182";"PORTO ESTRELA";"13";"3";"Governador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681594";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"2";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";"39";"5";"Senador";"Coligação";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"110001684084";"Coligação Mato Grosso Avançando, Sua Vida Melhorando";"(PSDB/CIDADANIA) / UNIÃO / REPUBLICANOS / PROS / PL / PODE / MDB / PSB";"N";"0";"0";"0";"35604";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90883";"NOVA UBIRATÃ";"43";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681401";"FEDERAÇÃO";"REDE / PSOL";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90689";"TAPURAH";"21";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"110001684022";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98990";"VILA RICA";"16";"6";"Deputado Federal";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682326";"PARTIDO ISOLADO";"MDB";"N";"54";"0";"54";"2255";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91979";"SANTA TEREZINHA";"16";"3";"Governador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"110001681594";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"8";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91910";"ÁGUA BOA";"30";"5";"Senador";"Coligação";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683078";"A FORÇA DO BEM";"AGIR / DC";"N";"0";"0";"0";"25";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91081";"IPIRANGA DO NORTE";"43";"5";"Senador";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"110001680859";"PARTIDO ISOLADO";"PATRIOTA";"N";"0";"0";"0";"123";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90468";"BRASNORTE";"56";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"110001683074";"Coligação Mato Grosso Avançando,  Sua Vida Melhorando";"(PSDB/CIDADANIA) / UNIÃO / REPUBLICANOS / PL / MDB / PODE / PSB / PROS";"N";"0";"0";"0";"4817";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91618";"TESOURO";"2";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682628";"PARTIDO ISOLADO";"PP";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90360";"NOVA MONTE VERDE";"50";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"110001682250";"PARTIDO ISOLADO";"PP";"N";"56";"0";"56";"31";"0";"0"
